sample_id,scene_type,old_label,new_label,relabel_reason,relabel_bucket,dataset_split,changed,old_anchor_count,new_anchor_count,added_anchor_count,input_text
stage4_train:145,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：经六路农业路至红专路段向北排队通行效率下降；黄河路经一路至经三路段向东交通基本正常
stage4_train:146,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵
ANCHOR|ROAD=红专路|DIR=向西|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,经三路红专路至政七街段向南中度拥堵缓行；红专路经八路至花园路段向西车流顺畅
stage4_train:147,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=农业路至红专路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=农业路至红专路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,经六路农业路至红专路段向北排队长度明显增加；农业路经一路至经三路段向东交通基本正常
stage4_train:148,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至红专路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至红专路|LEVEL=中度拥堵
ANCHOR|ROAD=农业路|DIR=向西|RANGE=花园路至未来路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,常态或局部短时事件：经一路农业路至红专路段向南排队通行效率下降；农业路花园路至未来路段向西畅通无阻
stage4_train:149,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=政七街至纬五路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向北|RANGE=政七街至纬五路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：经六路政七街至纬五路段向北中度拥堵缓行；农业路花园路至未来路段向西交通基本正常
stage4_train:150,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经八路至未来路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经八路至未来路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 农业路经八路至未来路段向西追尾事故严重拥堵；经一路黄河路至纬五路段向南保持正常通行 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:151,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,纬五路经一路至经三路段向东排队通行效率下降
stage4_train:152,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=红专路至黄河路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=红专路至黄河路|LEVEL=严重拥堵
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经三路至经六路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,经六路红专路至黄河路段向南排队长度明显增加；农业路经三路至经六路段向西车流顺畅
stage4_train:153,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=黄河路至纬五路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经六路|DIR=向南|RANGE=黄河路至纬五路|LEVEL=中度拥堵
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,常态或局部短时事件：经六路黄河路至纬五路段向南中度拥堵缓行；黄河路经八路至花园路段向东车流顺畅
stage4_train:154,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=政七街至黄河路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=未来路|DIR=向南|RANGE=政七街至黄河路|LEVEL=严重拥堵
ANCHOR|ROAD=红专路|DIR=向东|RANGE=花园路至未来路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,未来路政七街至黄河路段向南车流积压严重拥堵；红专路花园路至未来路段向东畅通无阻
stage4_train:155,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至政七街|LEVEL=中度拥堵
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,经一路农业路至政七街段向南车流较大缓行；黄河路经八路至花园路段向东车流顺畅
stage4_train:156,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=政七街至纬五路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=政七街至纬五路|LEVEL=严重拥堵
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经三路至经六路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,常态或局部短时事件：花园路政七街至纬五路段向南车流积压严重拥堵；纬五路经三路至经六路段向东畅通无阻
stage4_train:157,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向南|RANGE=农业路至黄河路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向南|RANGE=农业路至黄河路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,经八路农业路至黄河路段向南车流较大缓行
stage4_train:158,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向西|RANGE=经八路至未来路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向西|RANGE=经八路至未来路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 红专路经八路至未来路段向西中度拥堵缓行 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:159,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向西|RANGE=花园路至未来路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=政七街|DIR=向西|RANGE=花园路至未来路|LEVEL=中度拥堵
ANCHOR|ROAD=经八路|DIR=向北|RANGE=红专路至政七街|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,政七街花园路至未来路段向西中度拥堵缓行；经八路红专路至政七街段向北车流顺畅
stage4_train:160,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至未来路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至未来路|LEVEL=中度拥堵
ANCHOR|ROAD=未来路|DIR=向南|RANGE=政七街至黄河路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,红专路经八路至未来路段向东排队通行效率下降；未来路政七街至黄河路段向南畅通无阻
stage4_train:161,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经一路至经三路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向西|RANGE=经一路至经三路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 纬五路经一路至经三路段向西追尾事故严重拥堵 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:162,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经一路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经一路至经六路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：黄河路经一路至经六路段向西中度拥堵缓行；经八路红专路至政七街段向南保持正常通行
